"","family",".model_id",".model_desc",".key","_date","sales",".conf_lo",".conf_hi","as_of","start_date","end_date"
"53","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-07,81.0492578780042,40.7989765132796,121.299539242729,2024-05-22,2015-01-01,2017-08-15
"54","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-08,86.2028576247041,45.9525762599795,126.453138989429,2024-05-22,2015-01-01,2017-08-15
"55","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-09,61.4291467761765,21.1788654114519,101.679428140901,2024-05-22,2015-01-01,2017-08-15
"56","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-10,61.3829671643469,21.1326857996222,101.633248529071,2024-05-22,2015-01-01,2017-08-15
"57","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-11,64.7427950801958,24.4925137154712,104.99307644492,2024-05-22,2015-01-01,2017-08-15
"58","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-12,55.5030006071341,15.2527192424094,95.7532819718587,2024-05-22,2015-01-01,2017-08-15
"59","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-13,60.6703221317141,20.4200407669895,100.920603496439,2024-05-22,2015-01-01,2017-08-15
"60","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-14,80.7691613043381,40.5188799396135,121.019442669063,2024-05-22,2015-01-01,2017-08-15
"61","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-15,85.6099799734019,45.3596986086773,125.860261338127,2024-05-22,2015-01-01,2017-08-15
"62","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-16,60.5607239440449,20.3104425793203,100.81100530877,2024-05-22,2015-01-01,2017-08-15
"63","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-17,60.2833271299549,20.0330457652303,100.53360849468,2024-05-22,2015-01-01,2017-08-15
"64","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-18,63.4622918716476,23.212010506923,103.712573236372,2024-05-22,2015-01-01,2017-08-15
"65","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-19,54.0967513641964,13.8464699994718,94.347032728921,2024-05-22,2015-01-01,2017-08-15
"66","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-20,59.1967772548321,18.9464958901075,99.4470586195567,2024-05-22,2015-01-01,2017-08-15
"67","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-21,79.2885433900993,39.0382620253746,119.538824754824,2024-05-22,2015-01-01,2017-08-15
"68","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-22,84.1826320481456,43.932350683421,124.43291341287,2024-05-22,2015-01-01,2017-08-15
"69","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-23,59.2454112677287,18.9951299030041,99.4956926324534,2024-05-22,2015-01-01,2017-08-15
"70","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-24,59.1355394080682,18.8852580433436,99.3858207727928,2024-05-22,2015-01-01,2017-08-15
"71","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-25,62.5325939887971,22.2823126240725,102.782875353522,2024-05-22,2015-01-01,2017-08-15
"72","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-26,53.4292306665426,13.178949301818,93.6795120312673,2024-05-22,2015-01-01,2017-08-15
"73","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-27,58.8276339344879,18.5773525697632,99.0779152992125,2024-05-22,2015-01-01,2017-08-15
"74","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-28,79.2448676731355,38.9945863084109,119.49514903786,2024-05-22,2015-01-01,2017-08-15
"75","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-29,84.4814077133816,44.231126348657,124.731689078106,2024-05-22,2015-01-01,2017-08-15
"76","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-30,59.8927796144289,19.6424982497043,100.143060979154,2024-05-22,2015-01-01,2017-08-15
"77","AUTOMOTIVE",1,"PROPHET","prediction",2017-10-31,60.1263512800578,19.8760699153332,100.376632644782,2024-05-22,2015-01-01,2017-08-15
"78","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-01,63.8502700124257,23.5999886477011,104.10055137715,2024-05-22,2015-01-01,2017-08-15
"79","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-02,55.0459416631988,14.7956602984742,95.2962230279234,2024-05-22,2015-01-01,2017-08-15
"80","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-03,60.7048047484979,20.4545233837733,100.955086113223,2024-05-22,2015-01-01,2017-08-15
"81","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-04,81.3339986464243,41.0837172816997,121.584280011149,2024-05-22,2015-01-01,2017-08-15
"82","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-05,86.7251989934519,46.4749176287273,126.975480358177,2024-05-22,2015-01-01,2017-08-15
"83","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-06,62.2265346577512,21.9762532930266,102.476816022476,2024-05-22,2015-01-01,2017-08-15
"84","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-07,62.4796275635153,22.2293461987907,102.72990892824,2024-05-22,2015-01-01,2017-08-15
"85","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-08,66.1487373364602,25.8984559717356,106.399018701185,2024-05-22,2015-01-01,2017-08-15
"86","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-09,57.2134017522639,16.9631203875392,97.4636831169885,2024-05-22,2015-01-01,2017-08-15
"87","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-10,62.6653203313245,22.4150389665999,102.915601696049,2024-05-22,2015-01-01,2017-08-15
"88","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-11,83.0140760104161,42.7637946456914,123.264357375141,2024-05-22,2015-01-01,2017-08-15
"89","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-12,88.0559652921512,47.8056839274266,128.306246656876,2024-05-22,2015-01-01,2017-08-15
"90","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-13,63.1458501144346,22.89556874971,103.396131479159,2024-05-22,2015-01-01,2017-08-15
"91","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-14,62.9340732130095,22.6837918482849,103.184354577734,2024-05-22,2015-01-01,2017-08-15
"92","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-15,66.0954210990548,25.8451397343302,106.345702463779,2024-05-22,2015-01-01,2017-08-15
"93","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-16,56.6215294033134,16.3712480385888,96.871810768038,2024-05-22,2015-01-01,2017-08-15
"94","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-17,61.5174832420022,21.2672018772776,101.767764606727,2024-05-22,2015-01-01,2017-08-15
"95","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-18,81.3072142648549,41.0569329001303,121.55749562958,2024-05-22,2015-01-01,2017-08-15
"96","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-19,85.8019727720525,45.5516914073279,126.052254136777,2024-05-22,2015-01-01,2017-08-15
"97","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-20,60.3717971808659,20.1215158161413,100.622078545591,2024-05-22,2015-01-01,2017-08-15
"98","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-21,59.6820324741724,19.4317511094477,99.932313838897,2024-05-22,2015-01-01,2017-08-15
"99","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-22,62.4218921737761,22.1716108090515,102.672173538501,2024-05-22,2015-01-01,2017-08-15
"100","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-23,52.5964692908627,12.346187926138,92.8467506555873,2024-05-22,2015-01-01,2017-08-15
"101","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-24,57.2229596037486,16.972678239024,97.4732409684733,2024-05-22,2015-01-01,2017-08-15
"102","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-25,76.8357093157154,36.5854279509908,117.08599068044,2024-05-22,2015-01-01,2017-08-15
"103","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-26,81.2543752819196,41.004093917195,121.504656646644,2024-05-22,2015-01-01,2017-08-15
"104","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-27,55.8551290213286,15.6048476566039,96.1054103860532,2024-05-22,2015-01-01,2017-08-15
"105","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-28,55.3069639612841,15.0566825965595,95.5572453260088,2024-05-22,2015-01-01,2017-08-15
"106","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-29,58.3001069203827,18.0498255556581,98.5503882851073,2024-05-22,2015-01-01,2017-08-15
"107","AUTOMOTIVE",1,"PROPHET","prediction",2017-11-30,48.8379442068227,8.58766284209811,89.0882255715474,2024-05-22,2015-01-01,2017-08-15
"108","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-01,53.9332289098175,13.6829475450928,94.1835102745421,2024-05-22,2015-01-01,2017-08-15
"109","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-02,74.1131828647227,33.862901499998,114.363464229447,2024-05-22,2015-01-01,2017-08-15
"110","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-03,79.1877810466707,38.9374996819461,119.438062411395,2024-05-22,2015-01-01,2017-08-15
"111","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-04,54.521147306881,14.2708659421564,94.7714286716056,2024-05-22,2015-01-01,2017-08-15
"112","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-05,54.7681167695461,14.5178354048215,95.0183981342707,2024-05-22,2015-01-01,2017-08-15
"113","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-06,58.6029600322217,18.3526786674971,98.8532413969463,2024-05-22,2015-01-01,2017-08-15
"114","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-07,50.0116720930971,9.76139072837252,90.2619534578218,2024-05-22,2015-01-01,2017-08-15
"115","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-08,55.9885837212172,15.7383023564926,96.2388650859419,2024-05-22,2015-01-01,2017-08-15
"116","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-09,77.0418987096878,36.7916173449631,117.292180074412,2024-05-22,2015-01-01,2017-08-15
"117","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-10,82.9624338063915,42.7121524416669,123.212715171116,2024-05-22,2015-01-01,2017-08-15
"118","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-11,59.0954786424061,18.8451972776815,99.3457600071307,2024-05-22,2015-01-01,2017-08-15
"119","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-12,60.0778190559712,19.8275376912466,100.328100420696,2024-05-22,2015-01-01,2017-08-15
"120","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-13,64.5669070271877,24.3166256624631,104.817188391912,2024-05-22,2015-01-01,2017-08-15
"121","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-14,56.5335685278387,16.283287163114,96.7838498925633,2024-05-22,2015-01-01,2017-08-15
"122","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-15,62.9589960107787,22.708714646054,103.209277375503,2024-05-22,2015-01-01,2017-08-15
"123","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-16,84.3406189081737,44.090337543449,124.590900272898,2024-05-22,2015-01-01,2017-08-15
"124","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-17,90.4611200616779,50.2108386969533,130.711401426403,2024-05-22,2015-01-01,2017-08-15
"125","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-18,66.6605079748098,26.4102266100852,106.910789339534,2024-05-22,2015-01-01,2017-08-15
"126","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-19,67.5732825038867,27.3230011391621,107.823563868611,2024-05-22,2015-01-01,2017-08-15
"127","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-20,71.8576732310016,31.607391866277,112.107954595726,2024-05-22,2015-01-01,2017-08-15
"128","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-21,63.4883397775032,23.2380584127786,103.738621142228,2024-05-22,2015-01-01,2017-08-15
"129","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-22,69.4532807212492,29.2029993565245,109.703562085974,2024-05-22,2015-01-01,2017-08-15
"130","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-23,90.2595464220886,50.009265057364,130.509827786813,2024-05-22,2015-01-01,2017-08-15
"131","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-24,95.7020275629357,55.4517461982111,135.95230892766,2024-05-22,2015-01-01,2017-08-15
"132","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-25,71.1352350317457,30.884953667021,111.38551639647,2024-05-22,2015-01-01,2017-08-15
"133","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-26,71.2101161984237,30.9598348336991,111.460397563148,2024-05-22,2015-01-01,2017-08-15
"134","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-27,74.6028957734685,34.3526144087439,114.853177138193,2024-05-22,2015-01-01,2017-08-15
"135","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-28,65.3073407205502,25.0570593558255,105.557622085275,2024-05-22,2015-01-01,2017-08-15
"136","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-29,70.3312070977039,30.0809257329793,110.581488462429,2024-05-22,2015-01-01,2017-08-15
"137","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-30,90.2014760423084,49.9511946775838,130.451757407033,2024-05-22,2015-01-01,2017-08-15
"138","AUTOMOTIVE",1,"PROPHET","prediction",2017-12-31,94.7326629981204,54.4823816333957,134.982944362845,2024-05-22,2015-01-01,2017-08-15
"139","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-01,69.2981281521898,29.0478467874651,109.548409516914,2024-05-22,2015-01-01,2017-08-15
"140","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-02,68.5664451997153,28.3161638349906,108.81672656444,2024-05-22,2015-01-01,2017-08-15
"141","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-03,71.2298280843847,30.97954671966,111.480109449109,2024-05-22,2015-01-01,2017-08-15
"142","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-04,61.2960257394373,21.0457443747127,101.546307104162,2024-05-22,2015-01-01,2017-08-15
"143","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-05,65.7844520654331,25.5341707007084,106.034733430158,2024-05-22,2015-01-01,2017-08-15
"144","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-06,85.2311662812592,44.9808849165346,125.481447645984,2024-05-22,2015-01-01,2017-08-15
"145","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-07,89.4569940186661,49.2067126539414,129.707275383391,2024-05-22,2015-01-01,2017-08-15
"146","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-08,63.8387215837166,23.588440218992,104.089002948441,2024-05-22,2015-01-01,2017-08-15
"147","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-09,63.0454230307387,22.7951416660141,103.295704395463,2024-05-22,2015-01-01,2017-08-15
"148","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-10,65.7669202304279,25.5166388657032,106.017201595152,2024-05-22,2015-01-01,2017-08-15
"149","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-11,56.0057844921701,15.7555031274454,96.2560658568947,2024-05-22,2015-01-01,2017-08-15
"150","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-12,60.7736435586954,20.5233621939708,101.02392492342,2024-05-22,2015-01-01,2017-08-15
"151","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-13,80.5964038385889,40.3461224738643,120.846685203314,2024-05-22,2015-01-01,2017-08-15
"152","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-14,85.2826712750442,45.0323899103195,125.532952639769,2024-05-22,2015-01-01,2017-08-15
"153","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-15,60.1952947952598,19.9450134305352,100.445576159984,2024-05-22,2015-01-01,2017-08-15
"154","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-16,59.9880822419162,19.7378008771916,100.238363606641,2024-05-22,2015-01-01,2017-08-15
"155","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-17,63.3346782258362,23.0843968611115,103.584959590561,2024-05-22,2015-01-01,2017-08-15
"156","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-18,54.2210010203463,13.9707196556217,94.4712823850709,2024-05-22,2015-01-01,2017-08-15
"157","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-19,59.6419904929233,19.3917091281987,99.892271857648,2024-05-22,2015-01-01,2017-08-15
"158","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-20,80.1072650605692,39.8569836958446,120.357546425294,2024-05-22,2015-01-01,2017-08-15
"159","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-21,85.4099594548464,45.1596780901217,125.660240819571,2024-05-22,2015-01-01,2017-08-15
"160","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-22,60.8986562165427,20.6483748518181,101.148937581267,2024-05-22,2015-01-01,2017-08-15
"161","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-23,61.2144506768738,20.9641693121491,101.464732041598,2024-05-22,2015-01-01,2017-08-15
"162","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-24,65.0201298805164,24.7698485157918,105.270411245241,2024-05-22,2015-01-01,2017-08-15
"163","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-25,56.2928549816908,16.0425736169661,96.5431363464154,2024-05-22,2015-01-01,2017-08-15
"164","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-26,62.0210931176378,21.7708117529132,102.271374482362,2024-05-22,2015-01-01,2017-08-15
"165","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-27,82.7103925052539,42.4601111405292,122.960673869978,2024-05-22,2015-01-01,2017-08-15
"166","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-28,88.1522701628139,47.9019887980893,128.402551527539,2024-05-22,2015-01-01,2017-08-15
"167","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-29,63.696124702421,23.4458433376964,103.946406067146,2024-05-22,2015-01-01,2017-08-15
"168","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-30,63.9862153822364,23.7359340175118,104.236496746961,2024-05-22,2015-01-01,2017-08-15
"169","AUTOMOTIVE",1,"PROPHET","prediction",2018-01-31,67.690691163213,27.4404097984884,107.940972527938,2024-05-22,2015-01-01,2017-08-15
"170","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-01,58.7940643368923,18.5437829721677,99.0443457016169,2024-05-22,2015-01-01,2017-08-15
"171","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-02,64.2938813610509,24.0435999963263,104.544162725776,2024-05-22,2015-01-01,2017-08-15
"172","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-03,84.7061926780683,44.4559113133436,124.956474042793,2024-05-22,2015-01-01,2017-08-15
"173","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-04,89.8341001086679,49.5838187439433,130.084381473393,2024-05-22,2015-01-01,2017-08-15
"174","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-05,65.0393043514645,24.7890229867399,105.289585716189,2024-05-22,2015-01-01,2017-08-15
"175","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-06,64.9787044685519,24.7284231038273,105.228985833277,2024-05-22,2015-01-01,2017-08-15
"176","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-07,68.3330440877428,28.0827627230182,108.583325452467,2024-05-22,2015-01-01,2017-08-15
"177","AUTOMOTIVE",1,"PROPHET","prediction",2018-02-08,59.0990098636305,18.8487284989059,99.3492912283551,2024-05-22,2015-01-01,2017-08-15
